[2024/03/28 21:35:30.998][epsonscan2      ][ipc_interrupt.hpp                            ;  53][stop                                         ][0000181C][-TRACE-] ENTER : stop
[2024/03/28 21:35:31.997][epsonscan2      ][ipc_interrupt.hpp                            ;  53][stop                                         ][0000181C][-TRACE-] ENTER : stop
[2024/03/28 21:35:31.998][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 689][kill_                                        ][00001823][-INFO.-] terminating /usr/lib/epsonscan2/non-free-exec/es2intif (port 34715)
[2024/03/28 21:35:31.998][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 705][kill_                                        ][00001823][-INFO.-] waitpid 0
[2024/03/28 21:35:31.998][epsonscan2      ][CommandBase.cpp                              ; 577][OpenDevice                                   ][0000181C][-ERROR-] Failed open device.
[2024/03/28 21:35:31.998][epsonscan2      ][Engine.hpp                                   ;  51][ExchangeError                                ][0000181C][-TRACE-] eErrorCode = 203
[2024/03/28 21:35:31.998][epsonscan2      ][Controller.cpp                               ; 166][Open                                         ][0000181C][-TRACE-] Leave
[2024/03/28 21:35:51.984][epsonscan2      ][Controller.cpp                               ; 173][Close                                        ][0000180F][-TRACE-] Enter
[2024/03/28 21:35:51.984][epsonscan2      ][Controller.cpp                               ;  46][~Controller                                  ][0000180F][-TRACE-] Controller destoroy
[2024/03/28 21:35:51.984][epsonscan2      ][Scanner.cpp                                  ; 192][~Scanner                                     ][0000180F][-TRACE-] Scanner Destroy
[2024/03/28 21:35:51.984][epsonscan2      ][ESScanner.cpp                                ;  47][DestroyInstance                              ][0000180F][-TRACE-] ENTER : DestroyInstance
[2024/03/28 21:35:51.985][epsonscan2      ][ESCIAccessor.cpp                             ; 214][Finalize                                     ][0000180F][-TRACE-] ENTER : Finalize
[2024/03/28 21:35:51.985][epsonscan2      ][Engine.cpp                                   ; 199][~Engine                                      ][0000180F][-TRACE-] Engine destory
[2024/03/28 21:35:51.985][epsonscan2      ][ModelInfo.cpp                                ;  33][~ModelInfo                                   ][0000180F][-TRACE-] ModelInfo dispose
